uc1.31822004292462	[["no_content","no_content","barcode"],["no_content","no_content","endpaper"],["no_content","no_content","endpaper"],["no_content","no_content",""],["mixed","cover","cover design"],["creative","ad",""],["creative","ad",""],["creative","ad",""],["factual","list",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","ad",""],["creative","ad",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""]]
uc1.31822033465287	[["mixed","cover","cover art"],["factual","appendix","table of elements"],["factual","appendix","atomic weights chart"],["no_content","no_content","due date slip"],["factual","title",""],["factual","pub_info",""],["factual","dedication",""],["no_content","no_content",""],["factual","list",""],["factual","list",""],["factual","list",""],["factual","list",""],["factual","list",""],["no_content","no_content",""],["creative","pref_text","preface"],["creative","pref_text","preface"],["creative","pref_text","preface"],["creative","pref_text","preface"],["creative","main_text",""],["creative","main_text",""]]
uc1.32106008639814	[["no_content","no_content","barcode"],["no_content","no_content",""],["no_content","no_content",""],["no_content","no_content",""],["no_content","no_content",""],["no_content","no_content",""],["factual","cover",""],["no_content","no_content",""],["creative","image",""],["factual","pub_info",""],["factual","appendix",""],["no_content","no_content",""],["factual","title",""],["no_content","no_content",""],["factual","list",""],["factual","list",""],["creative","pref_text","prologue"],["creative","pref_text","prologue"],["creative","pref_text","introduction"],["creative","pref_text","introduction"]]
uc1.32106014078940	[["no_content","no_content","barcode"],["no_content","no_content",""],["no_content","no_content",""],["no_content","no_content",""],["no_content","no_content",""],["no_content","no_content",""],["no_content","no_content",""],["no_content","no_content",""],["mixed","cover","cover photos"],["creative","ad",""],["mixed","list","photo accompanies content list"],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","image","photo accompanies main text"],["creative","image","photo accompanies main text"],["creative","main_text",""],["creative","image","photo accompanies main text"]]
uc1.b4374837	[["no_content","no_content","page not available"],["no_content","no_content","library stamp, due date"],["no_content","no_content",""],["no_content","no_content",""],["no_content","no_content",""],["no_content","no_content",""],["factual","title",""],["no_content","no_content",""],["factual","list",""],["no_content","no_content",""],["factual","appendix",""],["no_content","no_content",""],["factual","appendix",""],["factual","appendix",""],["factual","appendix",""],["no_content","no_content",""],["factual","pref_text","letter of transmittal"],["no_content","no_content",""],["factual","appendix",""],["factual","appendix",""]]
uc1.b5152650	[["no_content","no_content","binding"],["no_content","no_content","endpaper"],["no_content","no_content","endpaper"],["no_content","no_content",""],["no_content","no_content",""],["no_content","no_content",""],["factual","title",""],["factual","pub_info",""],["factual","list",""],["factual","list",""],["factual","list",""],["no_content","no_content",""],["factual","title",""],["factual","ad",""],["factual","list",""],["factual","appendix",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""]]
uc1.l0089339543	[["no_content","no_content","binding"],["no_content","no_content","endpaper"],["no_content","no_content","endpaper"],["no_content","no_content",""],["no_content","no_content",""],["no_content","no_content",""],["mixed","cover","cover photo"],["no_content","no_content",""],["mixed","cover","cover photo"],["creative","ad",""],["mixed","list","photos accompany content list"],["creative","ad",""],["mixed","pub_info","Editor's letter on same page as pub info"],["creative","ad",""],["creative","image","photo accompanies text"],["creative","image","photo accompanies text"],["creative","image","photo accompanies text"],["creative","image","photo accompanies text"],["creative","main_text",""],["creative","image","photo accompanies text"]]
uva.x004095697	[["no_content","no_content","barcode"],["no_content","no_content","stamp"],["no_content","no_content",""],["no_content","no_content",""],["mixed","cover","cover photo"],["no_content","no_content",""],["factual","title",""],["no_content","no_content",""],["factual","title",""],["factual","pub_info",""],["creative","pref_text","preface"],["creative","pref_text","preface"],["creative","pref_text","preface"],["factual","list",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""]]
uva.x004718461	[["mixed","cover","cover art"],["no_content","no_content","stamp"],["factual","title",""],["no_content","no_content",""],["factual","title",""],["factual","pub_info",""],["factual","appendix",""],["creative","pref_text",""],["creative","pref_text",""],["no_content","no_content",""],["creative","pref_text",""],["no_content","no_content",""],["creative","pref_text",""],["factual","appendix",""],["factual","appendix",""],["creative","image",""],["creative","main_text",""],["creative","main_text",""],["creative","image",""],["creative","image",""]]
coo.31924002110280	[["mixed","cover","cover art"],["no_content","no_content","due date slip, barcode"],["factual","title",""],["no_content","no_content","cutter"],["creative","pref_text","abstract"],["no_content","no_content",""],["factual","list",""],["no_content","no_content",""],["factual","list",""],["no_content","no_content",""],["factual","list",""],["no_content","no_content",""],["factual","list",""],["no_content","no_content",""],["factual","list",""],["no_content","no_content",""],["creative","main_text",""],["no_content","no_content",""],["creative","main_text",""],["no_content","no_content",""]]
coo.31924054502046	[["no_content","no_content","barcode"],["no_content","no_content","bookplate"],["factual","title",""],["no_content","no_content",""],["factual","list",""],["no_content","no_content",""],["factual","list",""],["no_content","no_content",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","image","image accompanies main text"],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","image","image accompanies main text"]]
coo.31924058374996	[["factual","cover",""],["no_content","no_content","stamp, barcode"],["factual","title",""],["no_content","no_content",""],["creative","pref_text","abstract"],["no_content","no_content",""],["creative","pref_text","acknowledgments"],["no_content","no_content",""],["factual","list",""],["factual","list",""],["factual","list",""],["factual","list",""],["factual","list",""],["factual","list",""],["factual","list",""],["no_content","no_content",""],["factual","appendix",""],["factual","appendix",""],["factual","appendix",""],["factual","appendix",""]]
coo.31924094239526	[["factual","cover",""],["no_content","no_content","bookplate"],["no_content","no_content","barcode"],["no_content","no_content",""],["no_content","no_content",""],["no_content","no_content",""],["factual","title",""],["no_content","no_content",""],["factual","pub_info",""],["no_content","no_content",""],["creative","main_text",""],["no_content","no_content",""],["factual","main_text","syllabus"],["no_content","no_content",""],["factual","main_text","data chart"],["no_content","no_content","stamp"],["factual","main_text","syllabus"],["no_content","no_content",""],["factual","main_text","syllabus"],["no_content","no_content",""]]
inu.30000077029951	[["no_content","no_content","barcode"],["no_content","no_content","scan bed"],["no_content","no_content","barcode"],["no_content","no_content","scan bed"],["no_content","no_content","barcode"],["no_content","no_content",""],["no_content","no_content",""],["no_content","no_content",""],["no_content","no_content",""],["no_content","no_content",""],["factual","title",""],["no_content","no_content",""],["factual","title",""],["factual","pub_info",""],["factual","dedication",""],["creative","pref_text",""],["creative","poem",""],["creative","pref_text","preface"],["creative","pref_text","introduction"],["no_content","no_content",""]]
inu.30000086211145	[["mixed","cover","cover photo"],["no_content","no_content",""],["no_content","no_content",""],["no_content","no_content",""],["creative","image","logo"],["factual","image","line drawn map"],["factual","title",""],["factual","pub_info",""],["creative","dedication",""],["no_content","no_content",""],["creative","pref_text","preface"],["creative","image",""],["creative","pref_text","introduction"],["creative","pref_text","introduction"],["factual","title",""],["no_content","no_content",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","image","image accompanies text"]]
inu.30000092507361	[["no_content","no_content","binding"],["no_content","no_content",""],["no_content","no_content",""],["no_content","no_content",""],["no_content","no_content",""],["no_content","no_content",""],["mixed","cover","cover design"],["no_content","no_content",""],["factual","list",""],["creative","pref_text",""],["creative","pref_text",""],["factual","ad",""],["factual","ad",""],["factual","ad",""],["factual","ad",""],["factual","ad",""],["factual","ad",""],["factual","ad",""],["factual","ad",""],["factual","ad",""]]
inu.32000001200759	[["mixed","cover","cover design"],["no_content","no_content","bookplate"],["no_content","no_content",""],["no_content","no_content",""],["no_content","no_content",""],["no_content","no_content",""],["factual","title",""],["factual","pub_info",""],["factual","appendix",""],["no_content","no_content",""],["factual","list",""],["no_content","no_content",""],["factual","title",""],["no_content","no_content",""],["creative","image",""],["no_content","no_content",""],["factual","title",""],["no_content","no_content",""],["creative","poem",""],["no_content","no_content",""]]
inu.39000003726226	[["factual","title",""],["mixed","pub_info","acknowledgments with pub info"],["creative","pref_text","preface"],["creative","pref_text","preface"],["factual","list",""],["factual","list",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""]]
mdp.39015008430731	[["no_content","no_content","binding"],["no_content","no_content","bookplate"],["no_content","no_content",""],["no_content","no_content","bookplate"],["no_content","no_content",""],["no_content","no_content",""],["no_content","no_content",""],["no_content","no_content",""],["factual","title",""],["factual","ad",""],["factual","title",""],["factual","pub_info",""],["factual","dedication",""],["no_content","no_content",""],["creative","pref_text","preface"],["creative","pref_text","preface"],["factual","list",""],["factual","list",""],["factual","title",""],["no_content","no_content",""]]
mdp.39015010784448	[["no_content","no_content","binding"],["no_content","no_content","bookplate"],["no_content","no_content",""],["no_content","no_content",""],["no_content","no_content",""],["no_content","no_content",""],["mixed","main_text","title, pub info, main text"],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["mixed","main_text","title, pub info, main text"],["creative","main_text",""],["creative","image","image accompanies text"],["creative","main_text",""],["mixed","main_text","title, pub info, main text"],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["mixed","main_text","title, pub info, main text"],["creative","main_text",""]]
mdp.39015014365863	[["no_content","no_content","cutter"],["no_content","no_content","stamp"],["no_content","no_content",""],["no_content","no_content",""],["factual","title",""],["factual","pub_info",""],["factual","list",""],["no_content","no_content",""],["creative","pref_text","acknowledgments"],["no_content","no_content",""],["creative","pref_text","preface"],["no_content","no_content",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""]]
mdp.39015018899180	[["factual","cover",""],["no_content","no_content","stamp"],["no_content","no_content",""],["no_content","no_content",""],["no_content","no_content",""],["no_content","no_content",""],["factual","title",""],["no_content","no_content",""],["creative","epigraph",""],["creative","image",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","image","illustration accompanies main text"],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""]]
mdp.39015019764219	[["factual","cover",""],["no_content","no_content","stamp"],["no_content","no_content",""],["no_content","no_content",""],["factual","title",""],["factual","ad",""],["factual","title",""],["factual","pub_info",""],["factual","dedication",""],["no_content","no_content",""],["factual","list",""],["factual","list",""],["factual","list",""],["no_content","no_content",""],["factual","list",""],["factual","list",""],["creative","pref_text","preface"],["creative","pref_text","preface"],["creative","pref_text","preface"],["no_content","no_content",""]]
mdp.39015020700533	[["no_content","no_content","cutter"],["no_content","no_content","stamp"],["no_content","no_content",""],["no_content","no_content",""],["mixed","epigraph","epigraph, dedication, title"],["factual","ad",""],["factual","title",""],["factual","pub_info",""],["factual","list",""],["factual","list",""],["creative","pref_text","acknowledgements"],["creative","image",""],["creative","main_text",""],["creative","main_text",""],["creative","image",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","image",""],["creative","image",""]]
mdp.39015022879673	[["no_content","no_content","page not available"],["no_content","no_content",""],["no_content","no_content",""],["no_content","no_content",""],["no_content","no_content",""],["factual","pub_info",""],["factual","title",""],["factual","pub_info",""],["factual","list",""],["creative","image",""],["creative","image",""],["creative","pref_text","acknowledgments"],["creative","pref_text","acknowledgments"],["creative","pref_text","note"],["creative","image",""],["creative","image",""],["creative","pref_text","note"],["creative","pref_text","introduction"],["creative","image",""],["creative","pref_text","introduction"]]
mdp.39015025972582	[["factual","cover",""],["no_content","no_content","stamp"],["no_content","no_content",""],["no_content","no_content",""],["creative","image","logo"],["factual","appendix",""],["factual","title",""],["factual","title",""],["factual","title",""],["no_content","no_content",""],["creative","image",""],["no_content","no_content",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""]]
mdp.39015026453921	[["factual","cover",""],["no_content","no_content","stamp"],["factual","title",""],["no_content","no_content",""],["factual","title",""],["no_content","no_content",""],["factual","list",""],["creative","poem",""],["creative","pref_text","foreword"],["creative","pref_text","foreword"],["creative","pref_text","foreword"],["creative","pref_text","foreword"],["creative","pref_text","foreword"],["creative","pref_text","foreword"],["creative","pref_text","foreword"],["creative","pref_text","foreword"],["creative","pref_text","foreword"],["creative","pref_text","foreword"],["creative","pref_text","foreword"],["creative","pref_text","foreword"]]
mdp.39015029269001	[["factual","cover",""],["no_content","no_content","stamp"],["no_content","no_content",""],["no_content","no_content",""],["factual","title",""],["no_content","no_content",""],["factual","title",""],["factual","pub_info",""],["factual","list",""],["no_content","no_content",""],["factual","appendix",""],["no_content","no_content",""],["creative","pref_text","introduction"],["creative","pref_text","introduction"],["creative","pref_text","introduction"],["creative","pref_text","introduction"],["creative","pref_text","introduction"],["creative","pref_text","introduction"],["creative","pref_text","introduction"],["creative","pref_text","introduction"]]
mdp.39015031447587	[["no_content","no_content","binding"],["no_content","no_content","bookplate"],["no_content","no_content",""],["no_content","no_content",""],["no_content","no_content",""],["no_content","no_content",""],["factual","title",""],["no_content","no_content",""],["no_content","no_content",""],["creative","image",""],["factual","title",""],["factual","pub_info",""],["factual","dedication",""],["no_content","no_content",""],["factual","list",""],["no_content","no_content",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""]]
mdp.39015033919179	[["no_content","no_content","binding"],["no_content","no_content","stamp"],["no_content","no_content",""],["no_content","no_content","stamp"],["no_content","no_content",""],["no_content","no_content",""],["no_content","no_content",""],["no_content","no_content",""],["factual","title",""],["factual","ad",""],["factual","title",""],["factual","pub_info",""],["factual","list",""],["no_content","no_content",""],["factual","list",""],["no_content","no_content",""],["creative","pref_text","introduction"],["creative","pref_text","introduction"],["creative","pref_text","introduction"],["creative","pref_text","introduction"]]
mdp.39015036666785	[["no_content","no_content","page not available"],["no_content","no_content","stamp"],["creative","main_text",""],["no_content","no_content",""],["creative","main_text",""],["no_content","no_content",""],["creative","main_text",""],["no_content","no_content",""],["creative","main_text",""],["no_content","no_content",""],["creative","main_text",""],["no_content","no_content",""],["creative","main_text",""],["no_content","no_content",""],["creative","main_text",""],["no_content","no_content",""],["creative","main_text",""],["no_content","no_content",""],["creative","main_text",""],["no_content","no_content",""]]
mdp.39015036681917	[["no_content","no_content","binding"],["no_content","no_content","bookplate"],["no_content","no_content",""],["no_content","no_content",""],["no_content","no_content",""],["no_content","no_content",""],["factual","title",""],["factual","pub_info",""],["factual","list",""],["factual","list",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""]]
mdp.39015037801886	[["factual","cover",""],["no_content","no_content","stamp"],["factual","title",""],["factual","pub_info",""],["factual","dedication",""],["no_content","no_content",""],["factual","appendix",""],["no_content","no_content",""],["factual","list",""],["factual","list",""],["creative","pref_text","foreword"],["creative","pref_text","foreword"],["creative","pref_text","acknowledgments"],["no_content","no_content",""],["factual","title",""],["no_content","no_content",""],["factual","title",""],["no_content","no_content",""],["factual","list",""],["creative","main_text",""]]
mdp.39015040296215	[["no_content","no_content","library binding"],["no_content","no_content",""],["factual","cover",""],["factual","ad",""],["factual","pub_info",""],["no_content","no_content",""],["factual","title",""],["factual","title",""],["creative","pref_text","introduction"],["creative","pref_text","introduction"],["creative","pref_text","introduction"],["creative","main_text",""],["creative","pref_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""]]
mdp.39015040727292	[["factual","cover",""],["no_content","no_content","scan bed"],["factual","cover",""],["no_content","no_content","stamp"],["factual","title",""],["creative","image","logo or design"],["factual","ad","about the author"],["factual","ad","works by the author"],["creative","pref_text","introduction"],["creative","pref_text","introduction"],["creative","pref_text","introduction"],["no_content","no_content",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""]]
mdp.39015043212318	[["no_content","no_content","cutter"],["no_content","no_content",""],["factual","title",""],["no_content","no_content","stamp"],["factual","title",""],["creative","pref_text",""],["creative","pref_text",""],["factual","pref_text","image descriptions"],["creative","image",""],["creative","image",""],["creative","image",""],["factual","main_text","image descriptions"],["factual","image","line map"],["creative","image",""],["creative","image",""],["factual","main_text","image descriptions"],["creative","image",""],["creative","image",""],["creative","image",""],["factual","main_text","image descriptions"]]
mdp.39015053571983	[["no_content","no_content","binding"],["no_content","no_content","stamp"],["no_content","no_content","stamp"],["no_content","no_content",""],["no_content","no_content",""],["no_content","no_content",""],["factual","cover",""],["no_content","no_content",""],["no_content","no_content",""],["no_content","no_content",""],["factual","title",""],["factual","ad",""],["factual","title",""],["factual","pub_info",""],["creative","pref_text","preface"],["creative","pref_text","preface"],["factual","list",""],["factual","list",""],["factual","list",""],["factual","list",""]]
mdp.39015056265534	[["no_content","no_content","cutter"],["no_content","no_content","stamp"],["no_content","no_content",""],["no_content","no_content",""],["factual","title",""],["creative","image",""],["factual","title",""],["factual","pub_info",""],["factual","list",""],["no_content","no_content",""],["creative","pref_text","acknowledgments"],["no_content","no_content",""],["factual","title",""],["no_content","no_content",""],["creative","pref_text","introduction"],["creative","pref_text","introduction"],["creative","pref_text","introduction"],["creative","pref_text","introduction"],["creative","pref_text","introduction"],["creative","pref_text","introduction"]]
mdp.39015059486665	[["no_content","no_content","binding"],["no_content","no_content",""],["no_content","no_content",""],["no_content","no_content",""],["no_content","no_content",""],["no_content","no_content",""],["mixed","main_text","Title, pub info, list of contents, main text"],["creative","main_text",""],["creative","main_text",""],["creative","main_text","mostly data table"],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["factual","main_text","statistics"],["factual","main_text","statistics"],["factual","main_text","statistics"],["no_content","no_content",""]]
mdp.39015066979074	[["factual","cover",""],["factual","ad",""],["factual","title",""],["factual","appendix",""],["factual","list",""],["factual","list",""],["factual","list",""],["no_content","no_content",""],["creative","pref_text",""],["creative","pref_text",""],["creative","pref_text",""],["creative","pref_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""]]
mdp.39015069204199	[["factual","cover",""],["no_content","no_content","stamp"],["factual","title",""],["no_content","no_content",""],["factual","title",""],["factual","pub_info",""],["factual","list",""],["no_content","no_content",""],["creative","pref_text",""],["creative","pref_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""]]
mdp.39015069517475	[["factual","cover",""],["no_content","no_content","stamp"],["no_content","no_content",""],["no_content","no_content",""],["no_content","no_content",""],["no_content","no_content",""],["factual","title",""],["no_content","no_content",""],["no_content","no_content",""],["creative","image",""],["factual","title",""],["factual","pub_info",""],["factual","list",""],["no_content","no_content",""],["creative","pref_text","introduction"],["creative","pref_text","introduction"],["creative","pref_text","introduction"],["creative","pref_text","introduction"],["creative","main_text",""],["creative","main_text",""]]
mdp.39015076732026	[["factual","cover",""],["creative","ad","Asian language"],["creative","ad","Asian language"],["creative","ad","Asian language"],["creative","ad","Asian language"],["creative","ad","Asian language"],["creative","ad","Asian language"],["creative","ad","Asian language"],["creative","ad","Asian language"],["creative","ad","Asian language"],["creative","ad","Asian language"],["creative","ad","Asian language"],["creative","ad","Asian language"],["creative","ad","Asian language"],["creative","main_text","Asian language"],["creative","main_text","Asian language"],["creative","main_text","Asian language"],["creative","main_text","Asian language"],["creative","main_text","Asian language"],["creative","main_text","Asian language"]]
mdp.39015078388512	[["no_content","no_content","binding"],["no_content","no_content","stamp"],["no_content","no_content",""],["no_content","no_content",""],["factual","list",""],["factual","list",""],["factual","title",""],["factual","title",""],["creative","main_text",""],["factual","main_text","catalog"],["factual","main_text","catalog"],["factual","main_text","catalog"],["factual","main_text","catalog"],["factual","main_text","catalog"],["factual","main_text","catalog"],["factual","main_text","catalog"],["factual","main_text","catalog"],["factual","main_text","catalog"],["factual","main_text","catalog"],["factual","main_text","catalog"]]
mdp.39015078414094	[["no_content","no_content","binding"],["no_content","no_content","stamp"],["no_content","no_content",""],["no_content","no_content",""],["factual","list",""],["factual","pub_info",""],["creative","ad",""],["creative","ad",""],["creative","ad",""],["creative","ad",""],["creative","pref_text",""],["creative","pref_text",""],["creative","pref_text",""],["creative","pref_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""]]
mdp.39015078827345	[["no_content","no_content","binding"],["no_content","no_content","stamp"],["no_content","no_content",""],["no_content","no_content",""],["no_content","no_content",""],["no_content","no_content",""],["factual","cover",""],["no_content","no_content",""],["factual","title",""],["factual","pub_info",""],["creative","main_text","foreword"],["creative","pref_text","foreword"],["creative","pref_text","foreword"],["creative","pref_text","foreword"],["creative","pref_text","foreword"],["creative","pref_text","foreword"],["creative","pref_text","foreword"],["no_content","no_content",""],["factual","list",""],["factual","list",""]]
mdp.39015083073752	[["factual","cover",""],["no_content","no_content","stamp"],["no_content","no_content",""],["no_content","no_content",""],["factual","title",""],["factual","pub_info",""],["factual","list",""],["factual","list",""],["factual","list",""],["no_content","no_content",""],["factual","main_text","data table"],["factual","main_text","data table"],["factual","main_text","data table"],["factual","main_text","data table"],["factual","main_text","data table"],["factual","main_text","data table"],["factual","main_text","data table"],["no_content","no_content",""],["factual","title",""],["factual","main_text","data table"]]
mdp.39015085088683	[["no_content","no_content","page not available"],["no_content","no_content",""],["mixed","cover","cover design"],["no_content","no_content",""],["factual","title",""],["factual","pub_info",""],["factual","list",""],["factual","ad",""],["factual","main_text","publication catalog"],["factual","main_text","publication catalog"],["factual","main_text","publication catalog"],["factual","main_text","publication catalog"],["factual","main_text","publication catalog"],["factual","main_text","publication catalog"],["factual","main_text","publication catalog"],["factual","main_text","publication catalog"],["factual","main_text","publication catalog"],["factual","main_text","publication catalog"],["factual","main_text","publication catalog"],["factual","main_text","publication catalog"]]
mdp.39015085584459	[["mixed","main_text","title, list of contents, main text"],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text","pages end at seq 16"],["creative","main_text","pages end at seq 16"],["creative","main_text","pages end at seq 16"],["creative","main_text","pages end at seq 16"]]
miun.acc6198.1927.011	[["mixed","cover","cover photo"],["creative","image","paintings accompany text"],["creative","main_text",""],["creative","image","illustration accompanies text"],["creative","image","photos accompany text"],["creative","image","photos accompany text"],["creative","main_text",""],["creative","image","photo accompanies text"],["creative","main_text",""],["creative","poem","lyrics"],["creative","image","photos accompany text"],["creative","image","photos accompany text"],["creative","image","photo accompanies text"],["creative","main_text",""],["creative","image","photos accompany text"],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""]]
pst.000052842641	[["no_content","no_content","page not available"],["no_content","no_content","bookplate"],["no_content","no_content","page not available"],["no_content","no_content",""],["no_content","no_content","page not available"],["no_content","no_content",""],["no_content","no_content","page not available"],["no_content","no_content",""],["no_content","no_content","page not available"],["factual","pub_info",""],["no_content","no_content","page not available"],["no_content","no_content","bookplate"],["no_content","no_content","endpaper"],["no_content","no_content",""],["no_content","no_content",""],["no_content","no_content",""],["factual","title",""],["no_content","no_content",""],["factual","title",""],["factual","pub_info",""]]
pst.000055987486	[["factual","cover",""],["no_content","no_content","bookplate"],["no_content","no_content",""],["no_content","no_content",""],["creative","pref_text","note from committee chair"],["no_content","no_content",""],["creative","pref_text","preface"],["creative","pref_text","preface"],["factual","list",""],["factual","list",""],["factual","list",""],["no_content","no_content",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""]]
txu.059172014647710	[["no_content","no_content","page not available"],["no_content","no_content","barcode, stamp"],["no_content","no_content",""],["no_content","no_content",""],["no_content","no_content",""],["no_content","no_content",""],["factual","pub_info",""],["factual","list",""],["factual","title",""],["no_content","no_content",""],["factual","title",""],["no_content","no_content",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""]]
txu.059172147276392	[["no_content","no_content","binding"],["no_content","no_content","barcode, stamp"],["no_content","no_content",""],["no_content","no_content",""],["mixed","cover","cover art"],["factual","appendix",""],["no_content","no_content","stamp"],["no_content","no_content",""],["factual","title",""],["factual","pub_info",""],["factual","title",""],["factual","pub_info",""],["factual","list",""],["factual","list",""],["factual","title",""],["no_content","no_content",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""]]
txu.059173016256041	[["mixed","cover","cover photo"],["creative","pref_text","book jacket summary"],["factual","title",""],["no_content","no_content",""],["factual","title",""],["factual","pub_info",""],["factual","dedication",""],["no_content","no_content",""],["creative","pref_text","acknowledgments"],["creative","pref_text","acknowledgments"],["factual","list",""],["factual","list",""],["factual","list",""],["factual","list",""],["factual","list",""],["factual","list",""],["factual","list",""],["no_content","no_content",""],["factual","list",""],["no_content","no_content",""]]
txu.059173018156649	[["mixed","cover","cover art"],["no_content","no_content","stamp"],["no_content","no_content",""],["no_content","no_content",""],["factual","title",""],["no_content","no_content",""],["creative","epigraph",""],["no_content","no_content",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["no_content","no_content",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""]]
txu.059173018244804	[["no_content","no_content","binding"],["no_content","no_content","stamp"],["no_content","no_content",""],["no_content","no_content",""],["factual","pref_text","binding order slip"],["no_content","no_content",""],["factual","title",""],["no_content","no_content",""],["no_content","no_content",""],["factual","pub_info",""],["factual","title",""],["no_content","no_content",""],["no_content","no_content",""],["no_content","no_content",""],["factual","title",""],["no_content","no_content",""],["creative","pref_text","reviews"],["creative","pref_text","reviews"],["creative","pref_text",""],["no_content","no_content",""]]
txu.059173022998795	[["no_content","no_content","library binding"],["no_content","no_content",""],["mixed","cover","cover design"],["no_content","no_content",""],["mixed","cover","cover design"],["no_content","no_content","stamp"],["factual","title",""],["no_content","no_content",""],["factual","pub_info",""],["no_content","no_content",""],["creative","image",""],["no_content","no_content",""],["creative","image",""],["no_content","no_content",""],["factual","dedication",""],["no_content","no_content",""],["creative","pref_text","acknowledgments"],["no_content","no_content",""],["creative","pref_text","preface"],["no_content","no_content",""]]
txu.059173023939124	[["no_content","no_content","library binding"],["no_content","no_content","stamp"],["no_content","no_content",""],["no_content","no_content",""],["mixed","cover","cover art"],["factual","ad",""],["factual","appendix",""],["no_content","no_content",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""]]
