vol_id,page,type,sub_type,add,type_index,re_define,0,1,2
inu.30000067225585,8,creative,ad,,7,image,/N/slate/ninoparu/extracted_images/30000067225585/00000008.jpg,inu.30000067225585,8
inu.30000067225585,9,creative,ad,,7,image,/N/slate/ninoparu/extracted_images/30000067225585/00000009.jpg,inu.30000067225585,9
inu.30000067225585,10,factual,appendix,,9,text,/N/slate/ninoparu/extracted_images/30000067225585/00000010.jpg,inu.30000067225585,10
inu.30000067225585,11,factual,appendix,,9,text,/N/slate/ninoparu/extracted_images/30000067225585/00000011.jpg,inu.30000067225585,11
inu.30000067225585,12,factual,list,,3,text,/N/slate/ninoparu/extracted_images/30000067225585/00000012.jpg,inu.30000067225585,12
inu.30000067225585,13,factual,list,,3,text,/N/slate/ninoparu/extracted_images/30000067225585/00000013.jpg,inu.30000067225585,13
inu.30000067225585,14,factual,list,,3,text,/N/slate/ninoparu/extracted_images/30000067225585/00000014.jpg,inu.30000067225585,14
inu.30000067225585,15,creative,main_text,,4,text,/N/slate/ninoparu/extracted_images/30000067225585/00000015.jpg,inu.30000067225585,15
inu.30000067225585,16,creative,main_text,,4,text,/N/slate/ninoparu/extracted_images/30000067225585/00000016.jpg,inu.30000067225585,16
inu.30000067225585,17,creative,main_text,,4,text,/N/slate/ninoparu/extracted_images/30000067225585/00000017.jpg,inu.30000067225585,17
inu.30000067225585,18,creative,main_text,,4,text,/N/slate/ninoparu/extracted_images/30000067225585/00000018.jpg,inu.30000067225585,18
inu.30000067225585,19,creative,main_text,,4,text,/N/slate/ninoparu/extracted_images/30000067225585/00000019.jpg,inu.30000067225585,19
inu.30000067225585,20,creative,main_text,,4,text,/N/slate/ninoparu/extracted_images/30000067225585/00000020.jpg,inu.30000067225585,20
mdp.39015008375506,1,no_content,no_content,binding,0,no_content,/N/slate/ninoparu/extracted_images/39015008375506/00000001.jpg,mdp.39015008375506,1
mdp.39015008375506,2,no_content,no_content,stamp,0,no_content,/N/slate/ninoparu/extracted_images/39015008375506/00000002.jpg,mdp.39015008375506,2
mdp.39015008375506,3,no_content,no_content,,0,no_content,/N/slate/ninoparu/extracted_images/39015008375506/00000003.jpg,mdp.39015008375506,3
mdp.39015008375506,4,no_content,no_content,,0,no_content,/N/slate/ninoparu/extracted_images/39015008375506/00000004.jpg,mdp.39015008375506,4
mdp.39015008375506,5,factual,title,,1,cover,/N/slate/ninoparu/extracted_images/39015008375506/00000005.jpg,mdp.39015008375506,5
mdp.39015008375506,6,factual,ad,,7,image,/N/slate/ninoparu/extracted_images/39015008375506/00000006.jpg,mdp.39015008375506,6
mdp.39015008375506,7,factual,title,,1,cover,/N/slate/ninoparu/extracted_images/39015008375506/00000007.jpg,mdp.39015008375506,7
mdp.39015008375506,8,factual,pub_info,,2,text,/N/slate/ninoparu/extracted_images/39015008375506/00000008.jpg,mdp.39015008375506,8
mdp.39015008375506,9,factual,dedication,,10,text,/N/slate/ninoparu/extracted_images/39015008375506/00000009.jpg,mdp.39015008375506,9
mdp.39015008375506,10,no_content,no_content,,0,no_content,/N/slate/ninoparu/extracted_images/39015008375506/00000010.jpg,mdp.39015008375506,10
mdp.39015008375506,11,factual,appendix,,9,text,/N/slate/ninoparu/extracted_images/39015008375506/00000011.jpg,mdp.39015008375506,11
mdp.39015008375506,12,no_content,no_content,,0,no_content,/N/slate/ninoparu/extracted_images/39015008375506/00000012.jpg,mdp.39015008375506,12
mdp.39015008375506,13,factual,list,,3,text,/N/slate/ninoparu/extracted_images/39015008375506/00000013.jpg,mdp.39015008375506,13
mdp.39015008375506,14,no_content,no_content,,0,no_content,/N/slate/ninoparu/extracted_images/39015008375506/00000014.jpg,mdp.39015008375506,14
mdp.39015008375506,15,creative,pref_text,,5,text,/N/slate/ninoparu/extracted_images/39015008375506/00000015.jpg,mdp.39015008375506,15
mdp.39015008375506,16,creative,pref_text,,5,text,/N/slate/ninoparu/extracted_images/39015008375506/00000016.jpg,mdp.39015008375506,16
mdp.39015008375506,17,creative,pref_text,,5,text,/N/slate/ninoparu/extracted_images/39015008375506/00000017.jpg,mdp.39015008375506,17
mdp.39015008375506,18,creative,pref_text,,5,text,/N/slate/ninoparu/extracted_images/39015008375506/00000018.jpg,mdp.39015008375506,18
mdp.39015008375506,19,creative,pref_text,,5,text,/N/slate/ninoparu/extracted_images/39015008375506/00000019.jpg,mdp.39015008375506,19
mdp.39015008375506,20,creative,pref_text,,5,text,/N/slate/ninoparu/extracted_images/39015008375506/00000020.jpg,mdp.39015008375506,20
mdp.39015018253644,1,no_content,no_content,binding,0,no_content,/N/slate/ninoparu/extracted_images/39015018253644/00000001.jpg,mdp.39015018253644,1
mdp.39015018253644,2,no_content,no_content,,0,no_content,/N/slate/ninoparu/extracted_images/39015018253644/00000002.jpg,mdp.39015018253644,2
mdp.39015018253644,3,factual,cover,,6,cover,/N/slate/ninoparu/extracted_images/39015018253644/00000003.jpg,mdp.39015018253644,3
mdp.39015018253644,4,factual,pref_text,,5,text,/N/slate/ninoparu/extracted_images/39015018253644/00000004.jpg,mdp.39015018253644,4
mdp.39015018253644,5,factual,title,,1,cover,/N/slate/ninoparu/extracted_images/39015018253644/00000005.jpg,mdp.39015018253644,5
mdp.39015018253644,6,factual,pub_info,,2,text,/N/slate/ninoparu/extracted_images/39015018253644/00000006.jpg,mdp.39015018253644,6
mdp.39015018253644,7,creative,pref_text,preface,5,text,/N/slate/ninoparu/extracted_images/39015018253644/00000007.jpg,mdp.39015018253644,7
mdp.39015018253644,8,no_content,no_content,,0,no_content,/N/slate/ninoparu/extracted_images/39015018253644/00000008.jpg,mdp.39015018253644,8
mdp.39015018253644,9,factual,list,,3,text,/N/slate/ninoparu/extracted_images/39015018253644/00000009.jpg,mdp.39015018253644,9
mdp.39015018253644,10,no_content,no_content,,0,no_content,/N/slate/ninoparu/extracted_images/39015018253644/00000010.jpg,mdp.39015018253644,10
mdp.39015018253644,11,creative,pref_text,foreword,5,text,/N/slate/ninoparu/extracted_images/39015018253644/00000011.jpg,mdp.39015018253644,11
mdp.39015018253644,12,creative,main_text,,4,text,/N/slate/ninoparu/extracted_images/39015018253644/00000012.jpg,mdp.39015018253644,12
mdp.39015018253644,13,creative,main_text,,4,text,/N/slate/ninoparu/extracted_images/39015018253644/00000013.jpg,mdp.39015018253644,13
mdp.39015018253644,14,creative,main_text,,4,text,/N/slate/ninoparu/extracted_images/39015018253644/00000014.jpg,mdp.39015018253644,14
mdp.39015018253644,15,creative,main_text,,4,text,/N/slate/ninoparu/extracted_images/39015018253644/00000015.jpg,mdp.39015018253644,15
mdp.39015018253644,16,creative,main_text,,4,text,/N/slate/ninoparu/extracted_images/39015018253644/00000016.jpg,mdp.39015018253644,16
mdp.39015018253644,17,creative,main_text,,4,text,/N/slate/ninoparu/extracted_images/39015018253644/00000017.jpg,mdp.39015018253644,17
mdp.39015018253644,18,creative,main_text,,4,text,/N/slate/ninoparu/extracted_images/39015018253644/00000018.jpg,mdp.39015018253644,18
mdp.39015018253644,19,creative,main_text,,4,text,/N/slate/ninoparu/extracted_images/39015018253644/00000019.jpg,mdp.39015018253644,19
mdp.39015018253644,20,no_content,no_content,,0,no_content,/N/slate/ninoparu/extracted_images/39015018253644/00000020.jpg,mdp.39015018253644,20
mdp.39015060850982,1,no_content,no_content,binding,0,no_content,/N/slate/ninoparu/extracted_images/39015060850982/00000001.jpg,mdp.39015060850982,1
mdp.39015060850982,2,no_content,no_content,stamp,0,no_content,/N/slate/ninoparu/extracted_images/39015060850982/00000002.jpg,mdp.39015060850982,2
mdp.39015060850982,3,no_content,no_content,,0,no_content,/N/slate/ninoparu/extracted_images/39015060850982/00000003.jpg,mdp.39015060850982,3
mdp.39015060850982,4,no_content,no_content,,0,no_content,/N/slate/ninoparu/extracted_images/39015060850982/00000004.jpg,mdp.39015060850982,4
mdp.39015060850982,5,factual,title,,1,cover,/N/slate/ninoparu/extracted_images/39015060850982/00000005.jpg,mdp.39015060850982,5
mdp.39015060850982,6,factual,pub_info,,2,text,/N/slate/ninoparu/extracted_images/39015060850982/00000006.jpg,mdp.39015060850982,6
mdp.39015060850982,7,no_content,no_content,,0,no_content,/N/slate/ninoparu/extracted_images/39015060850982/00000007.jpg,mdp.39015060850982,7
mdp.39015060850982,8,no_content,no_content,,0,no_content,/N/slate/ninoparu/extracted_images/39015060850982/00000008.jpg,mdp.39015060850982,8
mdp.39015060850982,9,factual,title,,1,cover,/N/slate/ninoparu/extracted_images/39015060850982/00000009.jpg,mdp.39015060850982,9
mdp.39015060850982,10,factual,pub_info,,2,text,/N/slate/ninoparu/extracted_images/39015060850982/00000010.jpg,mdp.39015060850982,10
mdp.39015060850982,11,factual,list,,3,text,/N/slate/ninoparu/extracted_images/39015060850982/00000011.jpg,mdp.39015060850982,11
mdp.39015060850982,12,factual,list,,3,text,/N/slate/ninoparu/extracted_images/39015060850982/00000012.jpg,mdp.39015060850982,12
mdp.39015060850982,13,factual,list,,3,text,/N/slate/ninoparu/extracted_images/39015060850982/00000013.jpg,mdp.39015060850982,13
mdp.39015060850982,14,no_content,no_content,,0,no_content,/N/slate/ninoparu/extracted_images/39015060850982/00000014.jpg,mdp.39015060850982,14
mdp.39015060850982,15,creative,pref_text,,5,text,/N/slate/ninoparu/extracted_images/39015060850982/00000015.jpg,mdp.39015060850982,15
mdp.39015060850982,16,creative,pref_text,,5,text,/N/slate/ninoparu/extracted_images/39015060850982/00000016.jpg,mdp.39015060850982,16
mdp.39015060850982,17,creative,pref_text,,5,text,/N/slate/ninoparu/extracted_images/39015060850982/00000017.jpg,mdp.39015060850982,17
mdp.39015060850982,18,creative,pref_text,,5,text,/N/slate/ninoparu/extracted_images/39015060850982/00000018.jpg,mdp.39015060850982,18
mdp.39015060850982,19,creative,pref_text,,5,text,/N/slate/ninoparu/extracted_images/39015060850982/00000019.jpg,mdp.39015060850982,19
mdp.39015060850982,20,no_content,no_content,,0,no_content,/N/slate/ninoparu/extracted_images/39015060850982/00000020.jpg,mdp.39015060850982,20
txu.059173018099738,1,no_content,no_content,binding,0,no_content,/N/slate/ninoparu/extracted_images/059173018099738/00000001.jpg,txu.059173018099738,1
txu.059173018099738,2,no_content,no_content,bookplate,0,no_content,/N/slate/ninoparu/extracted_images/059173018099738/00000002.jpg,txu.059173018099738,2
txu.059173018099738,3,factual,title,,1,cover,/N/slate/ninoparu/extracted_images/059173018099738/00000003.jpg,txu.059173018099738,3
txu.059173018099738,4,no_content,no_content,,0,no_content,/N/slate/ninoparu/extracted_images/059173018099738/00000004.jpg,txu.059173018099738,4
txu.059173018099738,5,creative,main_text,,4,text,/N/slate/ninoparu/extracted_images/059173018099738/00000005.jpg,txu.059173018099738,5
txu.059173018099738,6,no_content,no_content,,0,no_content,/N/slate/ninoparu/extracted_images/059173018099738/00000006.jpg,txu.059173018099738,6
txu.059173018099738,7,creative,main_text,,4,text,/N/slate/ninoparu/extracted_images/059173018099738/00000007.jpg,txu.059173018099738,7
txu.059173018099738,8,no_content,no_content,,0,no_content,/N/slate/ninoparu/extracted_images/059173018099738/00000008.jpg,txu.059173018099738,8
txu.059173018099738,9,creative,main_text,,4,text,/N/slate/ninoparu/extracted_images/059173018099738/00000009.jpg,txu.059173018099738,9
txu.059173018099738,10,no_content,no_content,,0,no_content,/N/slate/ninoparu/extracted_images/059173018099738/00000010.jpg,txu.059173018099738,10
txu.059173018099738,11,creative,main_text,,4,text,/N/slate/ninoparu/extracted_images/059173018099738/00000011.jpg,txu.059173018099738,11
txu.059173018099738,12,no_content,no_content,,0,no_content,/N/slate/ninoparu/extracted_images/059173018099738/00000012.jpg,txu.059173018099738,12
txu.059173018099738,13,creative,main_text,,4,text,/N/slate/ninoparu/extracted_images/059173018099738/00000013.jpg,txu.059173018099738,13
txu.059173018099738,14,no_content,no_content,,0,no_content,/N/slate/ninoparu/extracted_images/059173018099738/00000014.jpg,txu.059173018099738,14
txu.059173018099738,15,creative,main_text,,4,text,/N/slate/ninoparu/extracted_images/059173018099738/00000015.jpg,txu.059173018099738,15
txu.059173018099738,16,no_content,no_content,,0,no_content,/N/slate/ninoparu/extracted_images/059173018099738/00000016.jpg,txu.059173018099738,16
txu.059173018099738,17,creative,main_text,,4,text,/N/slate/ninoparu/extracted_images/059173018099738/00000017.jpg,txu.059173018099738,17
txu.059173018099738,18,no_content,no_content,,0,no_content,/N/slate/ninoparu/extracted_images/059173018099738/00000018.jpg,txu.059173018099738,18
txu.059173018099738,19,no_content,no_content,,0,no_content,/N/slate/ninoparu/extracted_images/059173018099738/00000019.jpg,txu.059173018099738,19
txu.059173018099738,20,no_content,no_content,barcode,0,no_content,/N/slate/ninoparu/extracted_images/059173018099738/00000020.jpg,txu.059173018099738,20
uc1.32106014205063,1,no_content,no_content,barcode,0,no_content,/N/slate/ninoparu/extracted_images/32106014205063/UCAL_32106014205063_00000001.jpg,uc1.32106014205063,1
uc1.32106014205063,2,no_content,no_content,endpaper,0,no_content,/N/slate/ninoparu/extracted_images/32106014205063/UCAL_32106014205063_00000002.jpg,uc1.32106014205063,2
uc1.32106014205063,3,no_content,no_content,,0,no_content,/N/slate/ninoparu/extracted_images/32106014205063/UCAL_32106014205063_00000003.jpg,uc1.32106014205063,3
uc1.32106014205063,4,no_content,no_content,,0,no_content,/N/slate/ninoparu/extracted_images/32106014205063/UCAL_32106014205063_00000004.jpg,uc1.32106014205063,4
uc1.32106014205063,5,factual,title,,1,cover,/N/slate/ninoparu/extracted_images/32106014205063/UCAL_32106014205063_00000005.jpg,uc1.32106014205063,5
uc1.32106014205063,6,no_content,no_content,,0,no_content,/N/slate/ninoparu/extracted_images/32106014205063/UCAL_32106014205063_00000006.jpg,uc1.32106014205063,6
uc1.32106014205063,7,no_content,no_content,,0,no_content,/N/slate/ninoparu/extracted_images/32106014205063/UCAL_32106014205063_00000007.jpg,uc1.32106014205063,7
uc1.32106014205063,8,creative,image,,8,image,/N/slate/ninoparu/extracted_images/32106014205063/UCAL_32106014205063_00000008.jpg,uc1.32106014205063,8
uc1.32106014205063,9,factual,title,public domain epigraph,1,cover,/N/slate/ninoparu/extracted_images/32106014205063/UCAL_32106014205063_00000009.jpg,uc1.32106014205063,9
uc1.32106014205063,10,factual,pub_info,,2,text,/N/slate/ninoparu/extracted_images/32106014205063/UCAL_32106014205063_00000010.jpg,uc1.32106014205063,10
uc1.32106014205063,11,factual,dedication,,10,text,/N/slate/ninoparu/extracted_images/32106014205063/UCAL_32106014205063_00000011.jpg,uc1.32106014205063,11
uc1.32106014205063,12,no_content,no_content,,0,no_content,/N/slate/ninoparu/extracted_images/32106014205063/UCAL_32106014205063_00000012.jpg,uc1.32106014205063,12
uc1.32106014205063,13,creative,pref_text,preface,5,text,/N/slate/ninoparu/extracted_images/32106014205063/UCAL_32106014205063_00000013.jpg,uc1.32106014205063,13
uc1.32106014205063,14,creative,pref_text,preface,5,text,/N/slate/ninoparu/extracted_images/32106014205063/UCAL_32106014205063_00000014.jpg,uc1.32106014205063,14
uc1.32106014205063,15,creative,pref_text,preface,5,text,/N/slate/ninoparu/extracted_images/32106014205063/UCAL_32106014205063_00000015.jpg,uc1.32106014205063,15
uc1.32106014205063,16,no_content,no_content,,0,no_content,/N/slate/ninoparu/extracted_images/32106014205063/UCAL_32106014205063_00000016.jpg,uc1.32106014205063,16
uc1.32106014205063,17,factual,appendix,corrections,9,text,/N/slate/ninoparu/extracted_images/32106014205063/UCAL_32106014205063_00000017.jpg,uc1.32106014205063,17
uc1.32106014205063,18,no_content,no_content,,0,no_content,/N/slate/ninoparu/extracted_images/32106014205063/UCAL_32106014205063_00000018.jpg,uc1.32106014205063,18
uc1.32106014205063,19,factual,list,,3,text,/N/slate/ninoparu/extracted_images/32106014205063/UCAL_32106014205063_00000019.jpg,uc1.32106014205063,19
uc1.32106014205063,20,factual,pref_text,explanatory note,5,text,/N/slate/ninoparu/extracted_images/32106014205063/UCAL_32106014205063_00000020.jpg,uc1.32106014205063,20
uc1.b3440486,1,no_content,no_content,binding,0,no_content,/N/slate/ninoparu/extracted_images/b3440486/UCAL_B3440486_00000001.jpg,uc1.b3440486,1
uc1.b3440486,2,no_content,no_content,endpaper,0,no_content,/N/slate/ninoparu/extracted_images/b3440486/UCAL_B3440486_00000002.jpg,uc1.b3440486,2
uc1.b3440486,3,no_content,no_content,endpaper,0,no_content,/N/slate/ninoparu/extracted_images/b3440486/UCAL_B3440486_00000003.jpg,uc1.b3440486,3
uc1.b3440486,4,no_content,no_content,,0,no_content,/N/slate/ninoparu/extracted_images/b3440486/UCAL_B3440486_00000004.jpg,uc1.b3440486,4
uc1.b3440486,5,no_content,no_content,,0,no_content,/N/slate/ninoparu/extracted_images/b3440486/UCAL_B3440486_00000005.jpg,uc1.b3440486,5
uc1.b3440486,6,no_content,no_content,,0,no_content,/N/slate/ninoparu/extracted_images/b3440486/UCAL_B3440486_00000006.jpg,uc1.b3440486,6
uc1.b3440486,7,factual,cover,,6,cover,/N/slate/ninoparu/extracted_images/b3440486/UCAL_B3440486_00000007.jpg,uc1.b3440486,7
uc1.b3440486,8,factual,list,,3,text,/N/slate/ninoparu/extracted_images/b3440486/UCAL_B3440486_00000008.jpg,uc1.b3440486,8
uc1.b3440486,9,factual,title,,1,cover,/N/slate/ninoparu/extracted_images/b3440486/UCAL_B3440486_00000009.jpg,uc1.b3440486,9
uc1.b3440486,10,no_content,no_content,,0,no_content,/N/slate/ninoparu/extracted_images/b3440486/UCAL_B3440486_00000010.jpg,uc1.b3440486,10
uc1.b3440486,11,creative,main_text,,4,text,/N/slate/ninoparu/extracted_images/b3440486/UCAL_B3440486_00000011.jpg,uc1.b3440486,11
uc1.b3440486,12,creative,main_text,,4,text,/N/slate/ninoparu/extracted_images/b3440486/UCAL_B3440486_00000012.jpg,uc1.b3440486,12
uc1.b3440486,13,creative,main_text,,4,text,/N/slate/ninoparu/extracted_images/b3440486/UCAL_B3440486_00000013.jpg,uc1.b3440486,13
uc1.b3440486,14,creative,main_text,,4,text,/N/slate/ninoparu/extracted_images/b3440486/UCAL_B3440486_00000014.jpg,uc1.b3440486,14
uc1.b3440486,15,creative,main_text,,4,text,/N/slate/ninoparu/extracted_images/b3440486/UCAL_B3440486_00000015.jpg,uc1.b3440486,15
uc1.b3440486,16,creative,main_text,,4,text,/N/slate/ninoparu/extracted_images/b3440486/UCAL_B3440486_00000016.jpg,uc1.b3440486,16
uc1.b3440486,17,creative,main_text,,4,text,/N/slate/ninoparu/extracted_images/b3440486/UCAL_B3440486_00000017.jpg,uc1.b3440486,17
uc1.b3440486,18,creative,main_text,,4,text,/N/slate/ninoparu/extracted_images/b3440486/UCAL_B3440486_00000018.jpg,uc1.b3440486,18
uc1.b3440486,19,creative,main_text,,4,text,/N/slate/ninoparu/extracted_images/b3440486/UCAL_B3440486_00000019.jpg,uc1.b3440486,19
uc1.b3440486,20,creative,main_text,,4,text,/N/slate/ninoparu/extracted_images/b3440486/UCAL_B3440486_00000020.jpg,uc1.b3440486,20
uc1.b4350250,1,mixed,cover,cover art,6,cover,/N/slate/ninoparu/extracted_images/b4350250/UCAL_B4350250_00000001.jpg,uc1.b4350250,1
uc1.b4350250,2,no_content,no_content,stamp,0,no_content,/N/slate/ninoparu/extracted_images/b4350250/UCAL_B4350250_00000002.jpg,uc1.b4350250,2
uc1.b4350250,3,no_content,no_content,,0,no_content,/N/slate/ninoparu/extracted_images/b4350250/UCAL_B4350250_00000003.jpg,uc1.b4350250,3
uc1.b4350250,4,no_content,no_content,,0,no_content,/N/slate/ninoparu/extracted_images/b4350250/UCAL_B4350250_00000004.jpg,uc1.b4350250,4
uc1.b4350250,5,creative,pref_text,book synopsis,5,text,/N/slate/ninoparu/extracted_images/b4350250/UCAL_B4350250_00000005.jpg,uc1.b4350250,5
uc1.b4350250,6,factual,ad,,7,image,/N/slate/ninoparu/extracted_images/b4350250/UCAL_B4350250_00000006.jpg,uc1.b4350250,6
uc1.b4350250,7,factual,title,,1,cover,/N/slate/ninoparu/extracted_images/b4350250/UCAL_B4350250_00000007.jpg,uc1.b4350250,7
uc1.b4350250,8,factual,pub_info,,2,text,/N/slate/ninoparu/extracted_images/b4350250/UCAL_B4350250_00000008.jpg,uc1.b4350250,8
uc1.b4350250,9,factual,list,,3,text,/N/slate/ninoparu/extracted_images/b4350250/UCAL_B4350250_00000009.jpg,uc1.b4350250,9
uc1.b4350250,10,creative,pref_text,author's note,5,text,/N/slate/ninoparu/extracted_images/b4350250/UCAL_B4350250_00000010.jpg,uc1.b4350250,10
uc1.b4350250,11,creative,main_text,,4,text,/N/slate/ninoparu/extracted_images/b4350250/UCAL_B4350250_00000011.jpg,uc1.b4350250,11
uc1.b4350250,12,creative,main_text,,4,text,/N/slate/ninoparu/extracted_images/b4350250/UCAL_B4350250_00000012.jpg,uc1.b4350250,12
uc1.b4350250,13,creative,main_text,,4,text,/N/slate/ninoparu/extracted_images/b4350250/UCAL_B4350250_00000013.jpg,uc1.b4350250,13
uc1.b4350250,14,creative,main_text,,4,text,/N/slate/ninoparu/extracted_images/b4350250/UCAL_B4350250_00000014.jpg,uc1.b4350250,14
uc1.b4350250,15,creative,main_text,,4,text,/N/slate/ninoparu/extracted_images/b4350250/UCAL_B4350250_00000015.jpg,uc1.b4350250,15
uc1.b4350250,16,creative,main_text,,4,text,/N/slate/ninoparu/extracted_images/b4350250/UCAL_B4350250_00000016.jpg,uc1.b4350250,16
uc1.b4350250,17,creative,main_text,,4,text,/N/slate/ninoparu/extracted_images/b4350250/UCAL_B4350250_00000017.jpg,uc1.b4350250,17
uc1.b4350250,18,creative,main_text,,4,text,/N/slate/ninoparu/extracted_images/b4350250/UCAL_B4350250_00000018.jpg,uc1.b4350250,18
uc1.b4350250,19,creative,main_text,,4,text,/N/slate/ninoparu/extracted_images/b4350250/UCAL_B4350250_00000019.jpg,uc1.b4350250,19
uc1.b4350250,20,creative,main_text,,4,text,/N/slate/ninoparu/extracted_images/b4350250/UCAL_B4350250_00000020.jpg,uc1.b4350250,20
uc1.c2830857,1,factual,cover,,6,cover,/N/slate/ninoparu/extracted_images/c2830857/UCAL_C2830857_00000001.jpg,uc1.c2830857,1
uc1.c2830857,2,no_content,no_content,scan bed,0,no_content,/N/slate/ninoparu/extracted_images/c2830857/UCAL_C2830857_00000002.jpg,uc1.c2830857,2
uc1.c2830857,3,factual,title,,1,cover,/N/slate/ninoparu/extracted_images/c2830857/UCAL_C2830857_00000003.jpg,uc1.c2830857,3
uc1.c2830857,4,no_content,no_content,,0,no_content,/N/slate/ninoparu/extracted_images/c2830857/UCAL_C2830857_00000004.jpg,uc1.c2830857,4
uc1.c2830857,5,creative,main_text,,4,text,/N/slate/ninoparu/extracted_images/c2830857/UCAL_C2830857_00000005.jpg,uc1.c2830857,5
uc1.c2830857,6,creative,main_text,,4,text,/N/slate/ninoparu/extracted_images/c2830857/UCAL_C2830857_00000006.jpg,uc1.c2830857,6
uc1.c2830857,7,creative,main_text,,4,text,/N/slate/ninoparu/extracted_images/c2830857/UCAL_C2830857_00000007.jpg,uc1.c2830857,7
uc1.c2830857,8,creative,main_text,,4,text,/N/slate/ninoparu/extracted_images/c2830857/UCAL_C2830857_00000008.jpg,uc1.c2830857,8
uc1.c2830857,9,creative,main_text,,4,text,/N/slate/ninoparu/extracted_images/c2830857/UCAL_C2830857_00000009.jpg,uc1.c2830857,9
uc1.c2830857,10,creative,main_text,,4,text,/N/slate/ninoparu/extracted_images/c2830857/UCAL_C2830857_00000010.jpg,uc1.c2830857,10
uc1.c2830857,11,creative,main_text,,4,text,/N/slate/ninoparu/extracted_images/c2830857/UCAL_C2830857_00000011.jpg,uc1.c2830857,11
uc1.c2830857,12,creative,main_text,,4,text,/N/slate/ninoparu/extracted_images/c2830857/UCAL_C2830857_00000012.jpg,uc1.c2830857,12
uc1.c2830857,13,creative,main_text,,4,text,/N/slate/ninoparu/extracted_images/c2830857/UCAL_C2830857_00000013.jpg,uc1.c2830857,13
uc1.c2830857,14,creative,main_text,,4,text,/N/slate/ninoparu/extracted_images/c2830857/UCAL_C2830857_00000014.jpg,uc1.c2830857,14
uc1.c2830857,15,creative,main_text,,4,text,/N/slate/ninoparu/extracted_images/c2830857/UCAL_C2830857_00000015.jpg,uc1.c2830857,15
uc1.c2830857,16,creative,main_text,,4,text,/N/slate/ninoparu/extracted_images/c2830857/UCAL_C2830857_00000016.jpg,uc1.c2830857,16
uc1.c2830857,17,creative,main_text,,4,text,/N/slate/ninoparu/extracted_images/c2830857/UCAL_C2830857_00000017.jpg,uc1.c2830857,17
uc1.c2830857,18,creative,main_text,,4,text,/N/slate/ninoparu/extracted_images/c2830857/UCAL_C2830857_00000018.jpg,uc1.c2830857,18
uc1.c2830857,19,creative,main_text,,4,text,/N/slate/ninoparu/extracted_images/c2830857/UCAL_C2830857_00000019.jpg,uc1.c2830857,19
uc1.c2830857,20,creative,main_text,,4,text,/N/slate/ninoparu/extracted_images/c2830857/UCAL_C2830857_00000020.jpg,uc1.c2830857,20
ien.35556003318441,1,no_content,no_content,binding,0,no_content,/N/slate/ninoparu/extracted_images/35556003318441/00000001.jpg,ien.35556003318441,1
ien.35556003318441,2,no_content,no_content,bookplate,0,no_content,/N/slate/ninoparu/extracted_images/35556003318441/00000002.jpg,ien.35556003318441,2
ien.35556003318441,3,no_content,no_content,,0,no_content,/N/slate/ninoparu/extracted_images/35556003318441/00000003.jpg,ien.35556003318441,3
ien.35556003318441,4,no_content,no_content,,0,no_content,/N/slate/ninoparu/extracted_images/35556003318441/00000004.jpg,ien.35556003318441,4
ien.35556003318441,5,no_content,no_content,,0,no_content,/N/slate/ninoparu/extracted_images/35556003318441/00000005.jpg,ien.35556003318441,5
ien.35556003318441,6,no_content,no_content,,0,no_content,/N/slate/ninoparu/extracted_images/35556003318441/00000006.jpg,ien.35556003318441,6
ien.35556003318441,7,factual,title,,1,cover,/N/slate/ninoparu/extracted_images/35556003318441/00000007.jpg,ien.35556003318441,7
ien.35556003318441,8,no_content,no_content,,0,no_content,/N/slate/ninoparu/extracted_images/35556003318441/00000008.jpg,ien.35556003318441,8
ien.35556003318441,9,factual,title,,1,cover,/N/slate/ninoparu/extracted_images/35556003318441/00000009.jpg,ien.35556003318441,9
ien.35556003318441,10,factual,list,,3,text,/N/slate/ninoparu/extracted_images/35556003318441/00000010.jpg,ien.35556003318441,10
ien.35556003318441,11,creative,pref_text,foreword,5,text,/N/slate/ninoparu/extracted_images/35556003318441/00000011.jpg,ien.35556003318441,11
ien.35556003318441,12,creative,main_text,,4,text,/N/slate/ninoparu/extracted_images/35556003318441/00000012.jpg,ien.35556003318441,12
ien.35556003318441,13,creative,main_text,,4,text,/N/slate/ninoparu/extracted_images/35556003318441/00000013.jpg,ien.35556003318441,13
ien.35556003318441,14,factual,main_text,data chart,4,text,/N/slate/ninoparu/extracted_images/35556003318441/00000014.jpg,ien.35556003318441,14
ien.35556003318441,15,factual,main_text,data chart,4,text,/N/slate/ninoparu/extracted_images/35556003318441/00000015.jpg,ien.35556003318441,15
ien.35556003318441,16,factual,main_text,data chart,4,text,/N/slate/ninoparu/extracted_images/35556003318441/00000016.jpg,ien.35556003318441,16
ien.35556003318441,17,factual,main_text,data chart,4,text,/N/slate/ninoparu/extracted_images/35556003318441/00000017.jpg,ien.35556003318441,17
ien.35556003318441,18,creative,main_text,,4,text,/N/slate/ninoparu/extracted_images/35556003318441/00000018.jpg,ien.35556003318441,18
ien.35556003318441,19,factual,main_text,data chart,4,text,/N/slate/ninoparu/extracted_images/35556003318441/00000019.jpg,ien.35556003318441,19
ien.35556003318441,20,factual,main_text,data chart,4,text,/N/slate/ninoparu/extracted_images/35556003318441/00000020.jpg,ien.35556003318441,20
